Rk,Player,Age,Pos,Tm,,Opp,,Date,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM
14814,Nenê Hilário\hilarne01,32-126,F-C,WAS,@,BRK,W,2015-01-17,1,28,8,12,.667,8,12,.667,0,0,,4,8,.500,3,3,6,2,2,2,2,3,20,17.8,10.9
14815,Solomon Hill\hillso01,23-305,F,IND,@,CHO,L,2015-01-17,1,32,0,1,.000,0,1,.000,0,0,,0,0,,0,4,4,2,0,0,1,3,0,-0.3,-8.1
14816,Kirk Hinrich\hinriki01,34-015,G,CHI,,ATL,L,2015-01-17,1,30,3,6,.500,1,1,1.000,2,5,.400,0,0,,0,0,0,3,2,0,0,4,8,7.5,3.1
14817,Justin Holiday\holidju01,25-287,F,GSW,@,HOU,W,2015-01-17,0,17,2,4,.500,2,4,.500,0,0,,0,0,,0,1,1,4,1,0,0,1,4,5.7,3.4
14818,Ryan Hollins\holliry01,30-099,C,SAC,,LAC,L,2015-01-17,1,23,1,5,.200,1,5,.200,0,0,,0,2,.000,3,2,5,0,0,0,2,4,2,-2.8,-17.4
14819,Al Horford\horfoal01,28-228,C-F,ATL,@,CHI,W,2015-01-17,1,35,11,14,.786,11,13,.846,0,1,.000,0,0,,2,7,9,4,1,0,1,1,22,22.5,9.1
14820,Dwight Howard\howardw01,29-040,C,HOU,,GSW,L,2015-01-17,1,35,9,15,.600,9,15,.600,0,0,,5,7,.714,1,9,10,3,0,0,4,4,23,15.2,0.5
14821,Robbie Hummel\hummero01,25-315,F,MIN,@,DEN,W,2015-01-17,1,43,6,12,.500,5,10,.500,1,2,.500,2,2,1.000,2,11,13,0,0,1,2,3,15,11.2,-5.1
14822,Kris Humphries\humphkr01,29-345,F-C,WAS,@,BRK,W,2015-01-17,0,19,6,7,.857,6,7,.857,0,0,,1,1,1.000,2,2,4,0,0,0,0,2,13,11.7,7.8
14823,Andre Iguodala\iguodan01,30-354,G-F,GSW,@,HOU,W,2015-01-17,0,27,4,5,.800,3,4,.750,1,1,1.000,0,1,.000,1,2,3,4,2,0,5,3,9,6.6,-1.0
14824,Jarrett Jack\jackja01,31-081,G,BRK,,WAS,L,2015-01-17,1,41,10,18,.556,10,16,.625,0,2,.000,2,2,1.000,0,4,4,8,1,0,5,3,22,15.0,1.2
14825,Cory Jefferson\jeffeco01,24-022,F,BRK,,WAS,L,2015-01-17,0,0,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,-73.3
14826,Brandon Jennings\jennibr01,25-116,G,DET,,PHI,W,2015-01-17,1,22,3,9,.333,1,3,.333,2,6,.333,2,2,1.000,0,1,1,6,1,0,4,1,10,6.0,-5.5
14827,Jonas Jerebko\jerebjo01,27-321,F,DET,,PHI,W,2015-01-17,0,8,1,2,.500,0,0,,1,2,.500,0,0,,1,0,1,0,1,0,2,2,3,0.9,-8.4
14828,Joe Johnson\johnsjo02,33-202,G-F,BRK,,WAS,L,2015-01-17,1,40,6,17,.353,5,13,.385,1,4,.250,2,2,1.000,1,2,3,5,3,0,2,2,15,10.5,1.1
14829,Dahntay Jones\jonesda02,34-021,G-F,LAC,@,SAC,W,2015-01-17,0,5,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-2.2,-32.5
14830,DeAndre Jordan\jordade01,26-180,C,LAC,@,SAC,W,2015-01-17,1,28,3,6,.500,3,6,.500,0,0,,2,8,.250,5,4,9,1,1,3,0,4,8,9.5,-1.3
14831,Chris Kaman\kamanch01,32-264,C,POR,@,MEM,L,2015-01-17,1,30,2,9,.222,2,9,.222,0,0,,0,0,,7,4,11,0,1,1,0,4,4,4.7,-9.2
14832,Michael Kidd-Gilchrist\kiddgmi01,21-113,F,CHO,,IND,W,2015-01-17,1,36,4,13,.308,4,13,.308,0,0,,1,3,.333,2,14,16,3,1,0,1,1,9,8.0,1.6
14833,Kyle Korver\korveky01,33-306,G-F,ATL,@,CHI,W,2015-01-17,1,37,7,10,.700,0,1,.000,7,9,.778,3,3,1.000,0,6,6,2,1,2,0,0,24,25.4,18.1
14834,Kosta Koufos\koufoko01,25-327,C,MEM,,POR,W,2015-01-17,0,18,3,4,.750,3,4,.750,0,0,,0,0,,2,5,7,1,0,0,3,2,6,4.2,-3.0
14835,Zach LaVine\lavinza01,19-313,G,MIN,@,DEN,W,2015-01-17,0,12,3,4,.750,2,3,.667,1,1,1.000,0,0,,1,0,1,3,1,0,3,3,7,5.0,2.5
14836,Ty Lawson\lawsoty01,27-075,G,DEN,,MIN,L,2015-01-17,1,34,7,15,.467,5,10,.500,2,5,.400,6,7,.857,2,1,3,7,2,0,1,1,22,21.1,8.1
14837,Courtney Lee\leeco01,29-106,G,MEM,,POR,W,2015-01-17,1,33,6,13,.462,2,7,.286,4,6,.667,1,2,.500,0,2,2,3,0,0,2,2,17,9.8,1.5
14838,David Lee\leeda02,31-263,F,GSW,@,HOU,W,2015-01-17,0,25,8,13,.615,8,13,.615,0,0,,2,5,.400,4,4,8,1,0,1,1,3,18,14.1,-0.8
14839,Meyers Leonard\leoname01,22-324,C-F,POR,@,MEM,L,2015-01-17,0,18,1,4,.250,1,1,1.000,0,3,.000,0,0,,0,4,4,0,0,0,2,5,2,-3.2,-20.5
14840,Damian Lillard\lillada01,24-186,G,POR,@,MEM,L,2015-01-17,1,41,9,26,.346,6,16,.375,3,10,.300,2,3,.667,3,3,6,6,2,0,2,2,23,14.4,3.3
14841,Shaun Livingston\livinsh01,29-128,G,GSW,@,HOU,W,2015-01-17,0,15,0,5,.000,0,5,.000,0,0,,0,0,,0,3,3,2,0,0,0,1,0,-1.6,-16.7
14842,Brook Lopez\lopezbr01,26-291,C,BRK,,WAS,L,2015-01-17,0,27,5,13,.385,5,12,.417,0,1,.000,5,6,.833,4,1,5,1,0,0,0,2,15,10.5,-0.4
14843,Shelvin Mack\macksh01,24-270,G,ATL,@,CHI,W,2015-01-17,0,7,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,2,0,0,1,1,2,1.0,-10.7
14844,Ian Mahinmi\mahinia01,28-073,C,IND,@,CHO,L,2015-01-17,0,21,1,5,.200,1,5,.200,0,0,,0,0,,0,9,9,0,0,0,3,3,2,-2.6,-14.4
14845,Cartier Martin\martica01,30-058,F,DET,,PHI,W,2015-01-17,0,2,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-24.3
14846,Wesley Matthews\matthwe02,28-095,G,POR,@,MEM,L,2015-01-17,1,39,9,18,.500,2,4,.500,7,14,.500,0,0,,0,4,4,1,0,0,0,2,25,17.1,8.4
14847,Jason Maxiell\maxieja01,31-333,F,CHO,,IND,W,2015-01-17,0,16,0,3,.000,0,3,.000,0,0,,0,0,,1,4,5,0,1,1,0,1,0,1.1,-3.8
14848,Luc Mbah a Moute\mbahalu01,28-130,F,PHI,@,DET,L,2015-01-17,1,22,5,8,.625,4,5,.800,1,3,.333,0,0,,1,5,6,1,0,0,1,0,11,9.3,1.5
14849,Ray McCallum\mccalra01,23-219,G,SAC,,LAC,L,2015-01-17,0,21,4,7,.571,4,6,.667,0,1,.000,0,0,,2,1,3,3,1,0,1,1,8,8.1,4.8
14850,CJ McCollum\mccolcj01,23-120,G,POR,@,MEM,L,2015-01-17,0,6,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0,0.6,0.1
14851,K.J. McDaniels\mcdankj01,21-342,G-F,PHI,@,DET,L,2015-01-17,1,27,2,10,.200,2,7,.286,0,3,.000,0,0,,1,2,3,1,1,1,3,4,4,-3.1,-19.0
14852,Ben McLemore\mclembe01,21-340,G,SAC,,LAC,L,2015-01-17,1,33,6,12,.500,6,8,.750,0,4,.000,2,2,1.000,1,0,1,2,2,0,2,3,14,8.9,-0.5
14853,Jodie Meeks\meeksjo01,27-149,G,DET,,PHI,W,2015-01-17,0,26,4,8,.500,3,5,.600,1,3,.333,6,6,1.000,0,2,2,2,6,0,1,1,15,17.6,15.0
14854,C.J. Miles\milescj01,27-305,G-F,IND,@,CHO,L,2015-01-17,0,22,2,13,.154,2,5,.400,0,8,.000,1,1,1.000,2,3,5,0,0,0,2,1,5,-3.4,-16.0
14855,Andre Miller\millean02,38-304,G,WAS,@,BRK,W,2015-01-17,0,12,0,0,,0,0,,0,0,,0,0,,0,1,1,3,0,0,1,1,0,1.0,-7.6
14856,Quincy Miller\millequ01,22-060,F,SAC,,LAC,L,2015-01-17,0,6,0,3,.000,0,2,.000,0,1,.000,1,2,.500,1,1,2,2,0,0,0,0,1,0.9,-5.4
14857,Paul Millsap\millspa01,29-341,F,ATL,@,CHI,W,2015-01-17,1,35,6,14,.429,6,10,.600,0,4,.000,4,6,.667,2,3,5,6,0,1,0,3,16,13.8,-0.2
14858,Nikola Mirotić\mirotni01,23-340,F,CHI,,ATL,L,2015-01-17,0,15,1,4,.250,0,0,,1,4,.250,2,2,1.000,0,4,4,0,0,0,2,6,5,-0.6,-16.7
14859,Greg Monroe\monrogr01,24-227,C-F,DET,,PHI,W,2015-01-17,1,32,4,11,.364,4,11,.364,0,0,,4,4,1.000,6,7,13,4,2,1,3,2,12,13.9,-0.3
14860,E'Twaun Moore\mooreet01,25-326,G-F,CHI,,ATL,L,2015-01-17,0,18,2,4,.500,2,3,.667,0,1,.000,0,0,,0,2,2,1,0,0,1,1,4,1.9,-7.6
14861,Darius Morris\morrida01,24-014,G,BRK,,WAS,L,2015-01-17,0,7,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,1,0,0,1,1,0,-1.4,-18.3
14862,Donatas Motiejūnas\motiedo01,24-119,F-C,HOU,,GSW,L,2015-01-17,1,22,4,8,.500,3,7,.429,1,1,1.000,5,5,1.000,3,4,7,2,1,1,1,4,14,13.8,9.3
14863,Gary Neal\nealga01,30-106,G,CHO,,IND,W,2015-01-17,0,14,4,11,.364,4,8,.500,0,3,.000,1,2,.500,0,1,1,1,0,0,0,1,9,3.1,2.8
14864,Jameer Nelson\nelsoja01,32-342,G,DEN,,MIN,L,2015-01-17,0,19,7,10,.700,5,5,1.000,2,5,.400,0,0,,0,0,0,4,0,0,2,2,16,11.8,7.6
14865,Nerlens Noel\noelne01,20-282,C-F,PHI,@,DET,L,2015-01-17,1,24,3,7,.429,3,7,.429,0,0,,1,2,.500,2,5,7,0,1,2,2,2,7,5.4,-6.6
14866,Jusuf Nurkić\nurkiju01,20-147,C,DEN,,MIN,L,2015-01-17,1,15,1,7,.143,1,7,.143,0,0,,2,2,1.000,5,4,9,2,0,0,0,4,4,4.0,-11.2
14867,Kostas Papanikolaou\papanko01,24-170,F,HOU,,GSW,L,2015-01-17,0,13,2,5,.400,1,2,.500,1,3,.333,0,0,,0,3,3,2,1,0,0,0,5,5.6,7.1
14868,Chris Paul\paulch01,29-256,G,LAC,@,SAC,W,2015-01-17,1,33,4,13,.308,4,11,.364,0,2,.000,4,4,1.000,2,2,4,9,1,0,1,1,12,12.4,-0.8
14869,Paul Pierce\piercpa01,37-096,F-G,WAS,@,BRK,W,2015-01-17,1,26,2,9,.222,0,3,.000,2,6,.333,1,2,.500,0,4,4,1,0,0,4,1,7,-1.4,-15.8
14870,Mason Plumlee\plumlma01,24-318,C-F,BRK,,WAS,L,2015-01-17,1,24,4,7,.571,4,7,.571,0,0,,3,4,.750,0,3,3,0,2,0,1,5,11,7.2,-0.1
14871,Otto Porter\porteot01,21-228,F,WAS,@,BRK,W,2015-01-17,0,9,0,1,.000,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,0,0,0,0.7,-4.2
14872,Zach Randolph\randoza01,33-185,F-C,MEM,,POR,W,2015-01-17,1,38,6,13,.462,6,13,.462,0,0,,8,10,.800,3,12,15,2,0,0,5,4,20,13.0,-3.5
14873,J.J. Redick\redicjj01,30-207,G,LAC,@,SAC,W,2015-01-17,1,26,7,14,.500,3,5,.600,4,9,.444,0,0,,0,0,0,1,1,0,1,2,18,10.9,4.1
14874,Austin Rivers\riverau01,22-169,G,LAC,@,SAC,W,2015-01-17,0,15,0,3,.000,0,3,.000,0,0,,1,2,.500,0,0,0,1,0,1,0,0,1,-0.1,-9.4
14875,Brian Roberts\roberbr01,29-045,G,CHO,,IND,W,2015-01-17,1,40,2,12,.167,2,12,.167,0,0,,2,2,1.000,0,2,2,4,0,0,1,2,6,0.0,-8.7
14876,Thomas Robinson\robinth01,23-306,F,POR,@,MEM,L,2015-01-17,0,4,1,2,.500,1,2,.500,0,0,,2,2,1.000,1,0,1,0,0,0,0,0,4,3.7,13.0
14877,Derrick Rose\rosede01,26-105,G,CHI,,ATL,L,2015-01-17,1,37,8,22,.364,4,12,.333,4,10,.400,3,5,.600,2,6,8,10,0,0,3,0,23,17.2,3.3
14878,Damjan Rudež\rudezda01,28-214,F,IND,@,CHO,L,2015-01-17,0,25,2,6,.333,2,3,.667,0,3,.000,0,0,,0,2,2,1,0,1,0,0,4,2.6,-2.2
14879,Brandon Rush\rushbr01,29-194,G-F,GSW,@,HOU,W,2015-01-17,0,4,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,2.0,5.4
14880,JaKarr Sampson\sampsja02,21-303,G-F,PHI,@,DET,L,2015-01-17,0,16,4,5,.800,3,3,1.000,1,2,.500,0,0,,0,1,1,2,0,0,0,1,9,8.4,8.9
14881,Luis Scola\scolalu01,34-262,F,IND,@,CHO,L,2015-01-17,0,15,0,5,.000,0,5,.000,0,0,,0,0,,3,2,5,0,0,0,1,1,0,-2.2,-17.0
14882,Mike Scott\scottmi01,26-185,F,ATL,@,CHI,W,2015-01-17,0,13,2,7,.286,1,5,.200,1,2,.500,1,1,1.000,1,2,3,3,1,0,2,2,6,3.5,-5.0
14883,Thabo Sefolosha\sefolth01,30-260,G-F,ATL,@,CHI,W,2015-01-17,0,20,2,6,.333,2,6,.333,0,0,,0,0,,2,3,5,2,4,1,0,2,4,8.2,6.8
14884,Kevin Séraphin\serapke01,25-041,F,WAS,@,BRK,W,2015-01-17,0,16,5,7,.714,5,7,.714,0,0,,2,4,.500,0,1,1,0,0,1,1,4,12,6.7,-0.9
14885,Alexey Shved\shvedal01,26-032,G,HOU,,GSW,L,2015-01-17,0,5,2,3,.667,2,3,.667,0,0,,1,1,1.000,0,1,1,0,1,0,1,0,5,4.0,12.1
14886,Henry Sims\simshe01,24-296,C,PHI,@,DET,L,2015-01-17,0,17,5,6,.833,5,6,.833,0,0,,2,2,1.000,3,7,10,1,1,0,3,2,12,11.9,6.4
14887,Kyle Singler\singlky01,26-258,F,DET,,PHI,W,2015-01-17,1,26,7,12,.583,1,4,.250,6,8,.750,0,0,,1,1,2,1,1,0,2,2,20,14.3,9.7
14888,Donald Sloan\sloando01,27-002,G,IND,@,CHO,L,2015-01-17,0,24,5,8,.625,4,5,.800,1,3,.333,2,2,1.000,0,2,2,4,0,0,1,2,13,11.0,9.5
14889,Josh Smith\smithjo03,29-043,F,HOU,,GSW,L,2015-01-17,0,17,5,10,.500,4,9,.444,1,1,1.000,3,4,.750,2,1,3,1,0,0,2,1,14,8.6,1.4
14890,Marreese Speights\speigma01,27-166,C-F,GSW,@,HOU,W,2015-01-17,0,20,6,12,.500,6,12,.500,0,0,,3,4,.750,0,5,5,3,0,1,0,4,15,11.3,1.9
14891,Lance Stephenson\stephla01,24-134,G-F,CHO,,IND,W,2015-01-17,0,20,5,12,.417,4,10,.400,1,2,.500,2,3,.667,2,2,4,2,0,0,3,2,13,5.8,4.2
14892,Rodney Stuckey\stuckro01,28-271,G,IND,@,CHO,L,2015-01-17,1,29,3,8,.375,3,7,.429,0,1,.000,2,2,1.000,1,3,4,4,1,1,3,2,8,5.9,0.7
14893,Jeff Teague\teaguje01,26-221,G,ATL,@,CHI,W,2015-01-17,1,36,5,16,.313,4,12,.333,1,4,.250,6,8,.750,0,1,1,11,3,3,2,1,17,17.7,6.2
14894,Mirza Teletović\teletmi01,29-121,F,BRK,,WAS,L,2015-01-17,0,18,2,7,.286,1,3,.333,1,4,.250,0,0,,4,2,6,0,0,0,0,1,5,3.9,-4.3
14895,Garrett Temple\templga01,28-254,G,WAS,@,BRK,W,2015-01-17,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,224.3
14896,Jason Terry\terryja01,37-124,G,HOU,,GSW,L,2015-01-17,0,13,0,3,.000,0,0,,0,3,.000,2,2,1.000,0,0,0,0,0,0,0,2,2,-0.9,-14.4
14897,Malcolm Thomas\thomama01,26-070,F,PHI,@,DET,L,2015-01-17,0,7,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2,1.3,-6.3
14898,Hollis Thompson\thompho01,23-289,G-F,PHI,@,DET,L,2015-01-17,0,19,3,7,.429,2,3,.667,1,4,.250,0,0,,0,3,3,0,1,1,1,3,7,3.7,-5.1
14899,Jason Thompson\thompja02,28-180,F-C,SAC,,LAC,L,2015-01-17,1,36,9,15,.600,9,15,.600,0,0,,5,6,.833,7,15,22,2,0,1,1,5,23,24.2,8.9
14900,Klay Thompson\thompkl01,24-343,G-F,GSW,@,HOU,W,2015-01-17,1,31,9,15,.600,6,10,.600,3,5,.600,6,9,.667,0,5,5,2,1,5,1,0,27,25.3,15.7
14901,Anthony Tolliver\tollian01,29-230,F-C,DET,,PHI,W,2015-01-17,0,24,6,10,.600,4,5,.800,2,5,.400,2,5,.400,3,3,6,2,2,0,1,1,16,15.2,9.9
14902,Beno Udrih\udrihbe01,32-196,G,MEM,,POR,W,2015-01-17,1,29,7,7,1.000,7,7,1.000,0,0,,3,4,.750,0,7,7,3,0,1,3,1,17,16.0,8.5
14903,John Wall\walljo01,24-133,G,WAS,@,BRK,W,2015-01-17,1,36,5,15,.333,5,13,.385,0,2,.000,1,2,.500,1,5,6,6,3,0,3,1,11,8.1,-4.6
14904,C.J. Watson\watsocj01,30-275,G,IND,@,CHO,L,2015-01-17,1,29,2,6,.333,1,3,.333,1,3,.333,3,4,.750,0,2,2,2,2,0,2,2,8,5.4,-0.1
14905,David West\westda01,34-141,F-C,IND,@,CHO,L,2015-01-17,1,37,9,17,.529,9,16,.563,0,1,.000,1,2,.500,1,7,8,2,2,2,3,5,19,12.9,6.6
14906,Andrew Wiggins\wiggian01,19-328,F-G,MIN,@,DEN,W,2015-01-17,1,40,11,17,.647,7,12,.583,4,5,.800,5,6,.833,1,8,9,4,1,3,2,1,31,29.7,13.9
14907,Derrick Williams\willide02,23-237,F,SAC,,LAC,L,2015-01-17,1,28,5,10,.500,5,7,.714,0,3,.000,3,4,.750,2,3,5,2,0,0,1,3,13,9.1,-0.3
14908,Marvin Williams\willima02,28-212,F,CHO,,IND,W,2015-01-17,0,28,4,11,.364,3,7,.429,1,4,.250,0,0,,1,6,7,0,3,1,1,1,9,7.7,6.2
14909,Mo Williams\willima01,32-029,G,MIN,@,DEN,W,2015-01-17,1,36,5,12,.417,4,5,.800,1,7,.143,2,2,1.000,1,2,3,7,0,0,4,2,13,8.0,-9.3
14910,Dorell Wright\wrighdo01,29-046,F-G,POR,@,MEM,L,2015-01-17,0,15,0,2,.000,0,0,,0,2,.000,0,0,,0,2,2,0,0,0,0,1,0,-1.2,-13.2
14911,Thaddeus Young\youngth01,26-210,F,MIN,@,DEN,W,2015-01-17,1,42,9,17,.529,9,15,.600,0,2,.000,4,4,1.000,1,5,6,5,3,0,0,3,22,21.2,3.3
14912,Cody Zeller\zelleco01,22-104,C-F,CHO,,IND,W,2015-01-17,1,26,3,8,.375,3,8,.375,0,0,,0,0,,1,3,4,2,1,1,0,2,6,5.5,2.7
14913,Steven Adams\adamsst01,21-180,C,OKC,,GSW,W,2015-01-16,1,27,1,3,.333,1,3,.333,0,0,,1,2,.500,2,5,7,2,0,0,3,4,3,0.6,-7.4
14914,Arron Afflalo\afflaar01,29-093,G-F,DEN,@,DAL,L,2015-01-16,1,40,6,17,.353,3,10,.300,3,7,.429,1,1,1.000,0,5,5,0,1,0,1,2,16,7.2,-2.1
14915,Alexis Ajinça\ajincal01,26-255,C-F,NOP,@,PHI,L,2015-01-16,0,25,6,9,.667,6,9,.667,0,0,,4,4,1.000,4,10,14,0,0,1,2,4,16,15.0,5.5
14916,Furkan Aldemir\aldemfu01,23-160,F-C,PHI,,NOP,W,2015-01-16,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-20.0
14917,LaMarcus Aldridge\aldrila01,29-181,F-C,POR,@,SAS,L,2015-01-16,1,35,9,18,.500,9,18,.500,0,0,,6,6,1.000,0,8,8,3,1,1,3,1,24,17.8,3.7
14918,Tony Allen\allento01,33-005,G-F,MEM,@,ORL,W,2015-01-16,1,31,6,10,.600,5,9,.556,1,1,1.000,4,5,.800,2,3,5,1,2,1,3,3,17,13.5,4.1
14919,Al-Farouq Aminu\aminual01,24-117,F,DAL,,DEN,W,2015-01-16,0,18,1,6,.167,1,2,.500,0,4,.000,6,6,1.000,3,2,5,2,0,1,1,3,8,6.8,1.0
14920,Alan Anderson\anderal01,32-092,G-F,BRK,@,WAS,W,2015-01-16,0,24,2,6,.333,1,2,.500,1,4,.250,0,0,,0,0,0,2,2,0,2,0,5,3.0,-1.6
14921,Kyle Anderson\anderky01,21-118,F-G,SAS,,POR,W,2015-01-16,0,2,0,1,.000,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,0,0,0.3,-13.2
14922,Ryan Anderson\anderry01,26-255,F,NOP,@,PHI,L,2015-01-16,1,35,2,11,.182,1,7,.143,1,4,.250,3,4,.750,2,6,8,0,0,0,2,1,8,1.5,-11.3
14923,Joel Anthony\anthojo01,32-160,C,DET,@,IND,W,2015-01-16,0,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,0.7,1.4
14924,Pero Antić\anticpe01,32-171,C-F,ATL,@,TOR,W,2015-01-16,0,16,1,3,.333,0,1,.000,1,2,.500,0,0,,0,0,0,0,0,0,2,3,3,-1.9,-14.5
14925,Darrell Arthur\arthuda01,26-297,F,DEN,@,DAL,L,2015-01-16,0,16,4,6,.667,4,5,.800,0,1,.000,1,2,.500,1,2,3,0,1,1,1,4,9,6.4,4.8
14926,Ömer Aşık\asikom01,28-196,C,NOP,@,PHI,L,2015-01-16,1,20,2,5,.400,2,5,.400,0,0,,2,6,.333,6,8,14,0,0,1,2,4,6,5.4,-8.4
14927,D.J. Augustin\augusdj01,27-067,G,DET,@,IND,W,2015-01-16,0,14,0,1,.000,0,1,.000,0,0,,0,0,,0,4,4,4,0,0,4,1,0,-1.1,-18.7
14928,Luke Babbitt\babbilu01,25-210,F,NOP,@,PHI,L,2015-01-16,0,6,1,2,.500,0,0,,1,2,.500,0,2,.000,0,1,1,0,1,0,0,0,3,2.5,12.1
14929,Leandro Barbosa\barbole01,32-049,G,GSW,@,OKC,L,2015-01-16,0,20,1,7,.143,1,6,.167,0,1,.000,4,4,1.000,1,2,3,1,0,0,0,1,6,3.1,-9.4
14930,J.J. Barea\bareajo01,30-204,G,DAL,,DEN,W,2015-01-16,0,18,4,7,.571,3,4,.750,1,3,.333,0,1,.000,0,2,2,2,0,0,1,2,9,5.5,0.7
14931,Harrison Barnes\barneha02,22-231,F,GSW,@,OKC,L,2015-01-16,1,40,6,13,.462,2,6,.333,4,7,.571,2,2,1.000,3,3,6,2,1,0,0,0,18,16.7,5.1
14932,Matt Barnes\barnema02,34-313,F,LAC,,CLE,L,2015-01-16,1,40,6,13,.462,3,5,.600,3,8,.375,2,3,.667,1,7,8,1,0,0,1,3,17,11.2,-1.1
14933,Will Barton\bartowi01,24-010,G,POR,@,SAS,L,2015-01-16,0,5,1,2,.500,1,2,.500,0,0,,0,0,,0,1,1,1,1,0,0,0,2,3.0,14.2
14934,Brandon Bass\bassbr01,29-261,F,BOS,,CHI,L,2015-01-16,0,23,7,11,.636,7,11,.636,0,0,,2,2,1.000,2,3,5,2,0,1,2,1,16,13.1,2.8
14935,Nicolas Batum\batumni01,26-033,F-G,POR,@,SAS,L,2015-01-16,1,30,2,7,.286,1,3,.333,1,4,.250,0,0,,0,4,4,2,1,1,5,2,5,-0.6,-10.2
14936,Aron Baynes\baynear01,28-038,C,SAS,,POR,W,2015-01-16,0,18,1,3,.333,1,3,.333,0,0,,1,2,.500,5,1,6,0,0,0,1,1,3,3.3,-10.2
14937,Kent Bazemore\bazemke01,25-199,G-F,ATL,@,TOR,W,2015-01-16,0,15,3,3,1.000,2,2,1.000,1,1,1.000,3,4,.750,0,2,2,0,0,1,2,3,10,6.8,3.3
14938,Bradley Beal\bealbr01,21-202,G,WAS,,BRK,L,2015-01-16,1,26,3,8,.375,2,5,.400,1,3,.333,0,0,,0,1,1,4,0,0,1,5,7,2.7,-6.4
14939,Anthony Bennett\bennean01,21-308,F,MIN,@,PHO,L,2015-01-16,0,27,3,9,.333,2,8,.250,1,1,1.000,2,4,.500,1,3,4,2,0,0,0,1,9,5.7,-6.2
14940,Tarik Black\blackta01,23-055,C-F,LAL,@,UTA,L,2015-01-16,0,19,3,4,.750,3,4,.750,0,0,,0,0,,1,2,3,0,0,0,1,0,6,4.7,-0.5
14941,DeJuan Blair\blairde01,25-269,F-C,WAS,,BRK,L,2015-01-16,0,7,0,0,,0,0,,0,0,,0,0,,1,3,4,0,0,0,0,2,0,0.8,-6.0
14942,Steve Blake\blakest01,34-324,G,POR,@,SAS,L,2015-01-16,0,12,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,3,0,0,1,1,0,-0.7,-12.3
14943,Eric Bledsoe\bledser01,25-038,G,PHO,,MIN,W,2015-01-16,1,28,4,12,.333,3,8,.375,1,4,.250,7,7,1.000,0,4,4,2,1,0,2,2,16,10.0,-2.5
14944,Bojan Bogdanović\bogdabo02,25-273,G-F,BRK,@,WAS,W,2015-01-16,1,32,3,9,.333,3,8,.375,0,1,.000,6,8,.750,1,4,5,2,0,0,0,1,12,9.0,-1.4
14945,Matt Bonner\bonnema01,34-286,F,SAS,,POR,W,2015-01-16,0,3,0,3,.000,0,0,,0,3,.000,0,0,,0,0,0,0,0,0,0,0,0,-2.1,-54.5
14946,Trevor Booker\booketr01,27-052,F,UTA,,LAL,W,2015-01-16,0,14,1,6,.167,0,2,.000,1,4,.250,0,0,,1,1,2,0,0,0,2,2,3,-2.6,-24.3
14947,Carlos Boozer\boozeca01,33-057,F-C,LAL,@,UTA,L,2015-01-16,0,22,4,7,.571,4,7,.571,0,0,,1,2,.500,1,6,7,0,1,0,2,0,9,6.8,-0.3
14948,Chris Bosh\boshch01,30-298,F-C,MIA,@,SAC,W,2015-01-16,1,39,11,20,.550,8,17,.471,3,3,1.000,5,6,.833,1,6,7,3,3,1,1,1,30,26.9,12.7
14949,Avery Bradley\bradlav01,24-051,G,BOS,,CHI,L,2015-01-16,1,34,3,7,.429,2,5,.400,1,2,.500,0,0,,0,2,2,3,1,0,3,3,7,2.8,-9.6
14950,Elton Brand\brandel01,35-311,F,ATL,@,TOR,W,2015-01-16,0,4,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-0.4,-9.2
14951,Aaron Brooks\brookaa01,30-002,G,CHI,@,BOS,W,2015-01-16,0,20,6,10,.600,3,5,.600,3,5,.600,0,0,,0,2,2,1,1,1,2,4,15,9.8,2.1
14952,Markel Brown\brownma02,22-352,G,BRK,@,WAS,W,2015-01-16,0,2,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,5,4.0,57.9
