Rk,Player,Age,Pos,Tm,,Opp,,Date,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM
15958,Jeff Green\greenje02,29-135,F,MEM,,BOS,W,2016-01-10,1,31,2,11,.182,2,10,.200,0,1,.000,0,0,,2,2,4,3,2,0,3,1,4,-0.2,-7.5
15959,P.J. Hairston\hairspj02,23-017,G-F,CHO,@,DEN,L,2016-01-10,1,18,3,8,.375,2,3,.667,1,5,.200,0,0,,0,3,3,1,0,0,0,4,7,2.6,-6.3
15960,James Harden\hardeja01,26-137,G,HOU,,IND,W,2016-01-10,1,43,8,20,.400,6,11,.545,2,9,.222,3,4,.750,0,9,9,9,1,0,5,5,21,12.8,-0.8
15961,Maurice Harkless\harklma01,22-244,F-G,POR,,OKC,W,2016-01-10,0,20,3,5,.600,2,4,.500,1,1,1.000,0,0,,1,3,4,0,0,0,1,0,7,5.3,-0.1
15962,Devin Harris\harride01,32-317,G,DAL,@,MIN,W,2016-01-10,0,19,1,4,.250,1,2,.500,0,2,.000,3,6,.500,1,1,2,3,2,0,2,1,5,4.1,-0.6
15963,Gary Harris\harriga01,21-118,G,DEN,,CHO,W,2016-01-10,1,36,4,8,.500,1,3,.333,3,5,.600,1,2,.500,1,0,1,3,2,0,1,3,12,10.2,2.0
15964,Spencer Hawes\hawessp01,27-257,C-F,CHO,@,DEN,L,2016-01-10,0,17,2,6,.333,0,4,.000,2,2,1.000,2,2,1.000,1,3,4,3,2,1,2,1,8,8.6,14.1
15965,Gordon Hayward\haywago01,25-293,F-G,UTA,@,LAL,W,2016-01-10,1,33,10,21,.476,9,18,.500,1,3,.333,4,6,.667,1,1,2,2,0,3,3,1,25,14.6,4.4
15966,Gerald Henderson\hendege02,28-032,G,POR,,OKC,W,2016-01-10,0,9,2,4,.500,2,3,.667,0,1,.000,0,0,,0,0,0,1,0,0,1,0,4,1.7,-5.3
15967,John Henson\hensojo01,25-013,C-F,MIL,@,NYK,L,2016-01-10,0,9,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,0,0,1,0,1,0,-0.8,-15.4
15968,Roy Hibbert\hibbero01,29-030,C,LAL,,UTA,L,2016-01-10,1,25,3,7,.429,3,7,.429,0,0,,0,0,,4,4,8,1,0,1,2,6,6,3.3,-8.5
15969,George Hill\hillge01,29-251,G,IND,@,HOU,L,2016-01-10,1,39,5,11,.455,2,5,.400,3,6,.500,0,0,,0,5,5,5,0,0,2,3,13,9.1,-1.9
15970,Jordan Hill\hilljo01,28-167,C-F,IND,@,HOU,L,2016-01-10,0,12,4,8,.500,4,8,.500,0,0,,1,2,.500,2,2,4,0,0,0,2,1,9,4.2,-10.3
15971,Jrue Holiday\holidjr01,25-212,G,NOP,@,LAC,L,2016-01-10,0,36,11,27,.407,10,23,.435,1,4,.250,6,8,.750,3,8,11,4,3,0,3,3,29,19.8,7.1
15972,Rodney Hood\hoodro01,23-082,G-F,UTA,@,LAL,W,2016-01-10,1,32,6,13,.462,5,11,.455,1,2,.500,1,1,1.000,0,6,6,4,2,0,2,2,14,11.1,2.7
15973,Dwight Howard\howardw01,30-033,C,HOU,,IND,W,2016-01-10,1,43,9,15,.600,9,14,.643,0,1,.000,3,8,.375,4,13,17,3,2,0,3,3,21,18.7,3.9
15974,Marcelo Huertas\huertma01,32-230,G,LAL,,UTA,L,2016-01-10,0,13,0,3,.000,0,2,.000,0,1,.000,0,0,,0,0,0,2,0,0,1,2,0,-2.5,-21.7
15975,Serge Ibaka\ibakase01,26-114,F-C,OKC,@,POR,L,2016-01-10,1,36,5,7,.714,1,3,.333,4,4,1.000,0,0,,0,3,3,0,0,2,3,2,14,9.6,2.8
15976,Joe Ingles\inglejo01,28-100,F-G,UTA,@,LAL,W,2016-01-10,0,10,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-1.7,-17.4
15977,Damien Inglis\inglida01,20-235,F,MIL,@,NYK,L,2016-01-10,0,3,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-6.0
15978,Kyrie Irving\irvinky01,23-293,G,CLE,@,PHI,W,2016-01-10,1,31,3,15,.200,2,9,.222,1,6,.167,1,1,1.000,0,5,5,2,2,1,2,2,8,1.5,-7.6
15979,LeBron James\jamesle01,31-011,F-G,CLE,@,PHI,W,2016-01-10,1,37,15,22,.682,12,17,.706,3,5,.600,4,6,.667,0,7,7,9,2,0,2,1,37,34.8,26.7
15980,Richard Jefferson\jefferi01,35-203,F,CLE,@,PHI,W,2016-01-10,0,13,1,2,.500,1,2,.500,0,0,,1,1,1.000,0,1,1,0,0,0,0,1,3,1.9,-4.3
15981,Amir Johnson\johnsam01,28-254,F-C,BOS,@,MEM,L,2016-01-10,1,32,5,6,.833,4,5,.800,1,1,1.000,3,6,.500,2,7,9,4,0,1,3,4,14,13.0,4.7
15982,Chris Johnson\johnsch04,25-256,F-G,UTA,@,LAL,W,2016-01-10,0,22,3,11,.273,3,5,.600,0,6,.000,0,0,,1,7,8,1,2,0,0,1,6,4.6,-4.4
15983,Wesley Johnson\johnswe01,28-183,F-G,LAC,,NOP,W,2016-01-10,0,34,5,13,.385,2,2,1.000,3,11,.273,2,4,.500,1,3,4,2,5,0,3,1,15,11.7,4.7
15984,Nikola Jokić\jokicni01,20-325,C-F,DEN,,CHO,W,2016-01-10,1,23,2,4,.500,2,3,.667,0,1,.000,0,0,,0,7,7,9,0,1,1,1,4,9.7,11.7
15985,Terrence Jones\joneste01,24-001,F,HOU,,IND,W,2016-01-10,0,19,2,6,.333,2,5,.400,0,1,.000,0,0,,1,2,3,1,1,1,1,1,4,2.9,-2.7
15986,DeAndre Jordan\jordade01,27-173,C,LAC,,NOP,W,2016-01-10,1,42,4,6,.667,4,6,.667,0,0,,4,10,.400,2,9,11,3,0,2,2,3,12,11.4,0.1
15987,Frank Kaminsky\kaminfr01,22-281,F-C,CHO,@,DEN,L,2016-01-10,0,26,4,12,.333,2,7,.286,2,5,.400,4,5,.800,1,4,5,2,1,1,1,2,14,10.0,4.1
15988,Enes Kanter\kanteen01,23-235,C,OKC,@,POR,L,2016-01-10,0,13,1,3,.333,1,3,.333,0,0,,3,5,.600,2,4,6,0,1,0,2,1,5,3.7,-7.6
15989,Jeremy Lamb\lambje01,23-225,G-F,CHO,@,DEN,L,2016-01-10,0,30,6,14,.429,5,9,.556,1,5,.200,2,2,1.000,1,7,8,1,3,0,2,2,15,11.3,2.5
15990,Carl Landry\landrca01,32-113,F,PHI,,CLE,L,2016-01-10,0,9,1,3,.333,1,3,.333,0,0,,1,2,.500,0,0,0,0,0,0,1,5,3,-2.1,-23.8
15991,Joffrey Lauvergne\lauvejo01,24-102,C-F,DEN,,CHO,W,2016-01-10,0,8,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-0.5,-14.2
15992,Zach LaVine\lavinza01,20-306,G,MIN,,DAL,L,2016-01-10,0,8,0,2,.000,0,2,.000,0,0,,0,0,,0,1,1,1,0,0,1,0,0,-1.4,-18.1
15993,David Lee\leeda02,32-256,F,BOS,@,MEM,L,2016-01-10,0,16,2,12,.167,2,12,.167,0,0,,0,0,,2,3,5,1,2,0,0,0,4,1.4,-10.3
15994,Meyers Leonard\leoname01,23-317,C-F,POR,,OKC,W,2016-01-10,0,13,1,6,.167,0,1,.000,1,5,.200,0,0,,3,1,4,0,0,0,1,3,3,-0.6,-16.1
15995,Damian Lillard\lillada01,25-179,G,POR,,OKC,W,2016-01-10,1,37,9,18,.500,1,4,.250,8,14,.571,5,6,.833,1,6,7,9,2,0,7,4,31,23.8,12.9
15996,Jeremy Lin\linje01,27-140,G,CHO,@,DEN,L,2016-01-10,0,24,0,9,.000,0,4,.000,0,5,.000,2,4,.500,0,1,1,2,0,1,2,2,2,-5.5,-21.3
15997,Robin Lopez\lopezro01,27-284,C,NYK,,MIL,W,2016-01-10,1,27,4,8,.500,4,8,.500,0,0,,5,5,1.000,4,5,9,2,0,1,2,6,13,11.0,-0.5
15998,Kevin Love\loveke01,27-125,F,CLE,@,PHI,W,2016-01-10,1,37,5,11,.455,4,7,.571,1,4,.250,4,7,.571,4,11,15,6,2,0,3,3,15,16.2,7.0
15999,Trey Lyles\lylestr01,20-066,F,UTA,@,LAL,W,2016-01-10,1,26,0,1,.000,0,1,.000,0,0,,0,0,,0,9,9,2,0,0,0,1,0,3.0,-1.7
16000,Ian Mahinmi\mahinia01,29-066,C,IND,@,HOU,L,2016-01-10,1,29,6,8,.750,6,8,.750,0,0,,1,1,1.000,1,6,7,1,1,1,1,4,13,12.1,3.2
16001,Kevin Martin\martike02,32-343,G,MIN,,DAL,L,2016-01-10,0,12,3,6,.500,3,4,.750,0,2,.000,3,3,1.000,0,1,1,0,0,0,3,0,9,3.3,-7.5
16002,Wesley Matthews\matthwe02,29-088,G,DAL,@,MIN,W,2016-01-10,1,33,1,8,.125,0,3,.000,1,5,.200,2,2,1.000,1,4,5,1,2,0,2,4,5,0.8,-8.6
16003,Luc Mbah a Moute\mbahalu01,29-123,F,LAC,,NOP,W,2016-01-10,1,22,6,6,1.000,6,6,1.000,0,0,,2,7,.286,0,5,5,0,0,0,0,1,14,11.3,5.8
16004,CJ McCollum\mccolcj01,24-113,G,POR,,OKC,W,2016-01-10,1,36,8,23,.348,4,13,.308,4,10,.400,2,2,1.000,2,5,7,6,1,0,2,1,22,14.8,2.6
16005,T.J. McConnell\mccontj01,23-291,G,PHI,,CLE,L,2016-01-10,0,10,2,5,.400,2,4,.500,0,1,.000,0,0,,0,1,1,1,2,0,2,0,4,2.3,-0.5
16006,JaVale McGee\mcgeeja01,27-356,C,DAL,@,MIN,W,2016-01-10,0,16,4,6,.667,4,6,.667,0,0,,0,0,,1,0,1,0,0,0,0,2,8,5.3,-0.3
16007,Khris Middleton\middlkh01,24-151,F-G,MIL,@,NYK,L,2016-01-10,1,38,6,16,.375,5,13,.385,1,3,.333,7,10,.700,0,1,1,1,1,0,3,3,20,7.8,-7.1
16008,C.J. Miles\milescj01,28-298,G-F,IND,@,HOU,L,2016-01-10,0,27,2,11,.182,0,2,.000,2,9,.222,1,2,.500,0,4,4,2,1,1,1,4,7,1.4,-8.4
16009,Andre Miller\millean02,39-297,G,MIN,,DAL,L,2016-01-10,0,6,1,1,1.000,1,1,1.000,0,0,,1,1,1.000,0,0,0,2,0,0,1,1,3,2.7,3.6
16010,Mike Miller\millemi01,35-325,F-G,DEN,,CHO,W,2016-01-10,0,7,2,2,1.000,0,0,,2,2,1.000,0,0,,0,2,2,1,0,1,0,2,6,6.6,32.6
16011,Greg Monroe\monrogr01,25-220,C-F,MIL,@,NYK,L,2016-01-10,1,33,11,16,.688,11,16,.688,0,0,,6,7,.857,4,6,10,2,0,1,2,2,28,24.7,12.5
16012,Anthony Morrow\morroan01,30-105,G,OKC,@,POR,L,2016-01-10,0,9,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,0,0,1,0,0,0,0,-1.1,-12.8
16013,Timofey Mozgov\mozgoti01,29-178,C,CLE,@,PHI,W,2016-01-10,0,9,1,4,.250,1,3,.333,0,1,.000,0,0,,2,2,4,0,0,0,1,2,2,-0.2,-17.9
16014,Emmanuel Mudiay\mudiaem01,19-311,G,DEN,,CHO,W,2016-01-10,1,39,5,15,.333,4,12,.333,1,3,.333,0,0,,0,4,4,6,2,1,4,0,11,6.6,-6.1
16015,Shabazz Muhammad\muhamsh01,23-058,F-G,MIN,,DAL,L,2016-01-10,0,28,5,10,.500,4,6,.667,1,4,.250,5,8,.625,1,4,5,0,0,0,0,4,16,10.1,1.5
16016,Larry Nance\nancela02,23-009,F-C,LAL,,UTA,L,2016-01-10,1,37,4,11,.364,4,10,.400,0,1,.000,2,2,1.000,5,6,11,1,2,1,0,2,10,11.8,2.2
16017,Raul Neto\netora01,23-236,G,UTA,@,LAL,W,2016-01-10,1,26,3,5,.600,2,4,.500,1,1,1.000,0,0,,0,1,1,2,1,0,3,0,7,4.4,-3.1
16018,Nerlens Noel\noelne01,21-275,C-F,PHI,,CLE,L,2016-01-10,1,35,5,7,.714,5,7,.714,0,0,,2,4,.500,2,7,9,3,1,3,1,1,12,15.6,8.5
16019,Dirk Nowitzki\nowitdi01,37-205,F,DAL,@,MIN,W,2016-01-10,1,32,12,22,.545,8,15,.533,4,7,.571,1,1,1.000,1,6,7,1,1,0,0,1,29,22.2,15.3
16020,Jusuf Nurkić\nurkiju01,21-140,C,DEN,,CHO,W,2016-01-10,0,14,3,9,.333,3,9,.333,0,0,,1,2,.500,4,3,7,0,1,1,0,3,7,5.7,-8.1
16021,Johnny O'Bryant\obryajo01,22-223,F-C,MIL,@,NYK,L,2016-01-10,0,15,1,3,.333,1,3,.333,0,0,,0,0,,0,3,3,0,0,0,1,0,2,0.2,-11.8
16022,Kyle O'Quinn\oquinky01,25-290,F-C,NYK,,MIL,W,2016-01-10,0,2,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-23.3
16023,Jahlil Okafor\okafoja01,20-026,C-F,PHI,,CLE,L,2016-01-10,1,32,9,15,.600,9,15,.600,0,0,,3,5,.600,2,5,7,0,0,0,2,2,21,13.4,0.2
16024,Kelly Olynyk\olynyke01,24-266,C-F,BOS,@,MEM,L,2016-01-10,1,22,3,8,.375,3,7,.429,0,1,.000,0,0,,1,5,6,1,2,3,2,3,6,5.4,-0.6
16025,Zaza Pachulia\pachuza01,31-334,C,DAL,@,MIN,W,2016-01-10,1,32,4,9,.444,4,9,.444,0,0,,5,5,1.000,6,5,11,2,0,1,1,3,13,13.9,2.8
16026,Jabari Parker\parkeja01,20-301,F,MIL,@,NYK,L,2016-01-10,1,32,7,12,.583,7,12,.583,0,0,,0,0,,4,2,6,1,2,1,0,3,14,14.0,5.3
16027,Chandler Parsons\parsoch01,27-077,F,DAL,@,MIN,W,2016-01-10,1,30,6,7,.857,5,6,.833,1,1,1.000,1,3,.333,0,5,5,2,0,0,1,2,14,11.8,5.3
16028,Chris Paul\paulch01,30-249,G,LAC,,NOP,W,2016-01-10,1,40,10,18,.556,7,14,.500,3,4,.750,2,4,.500,1,4,5,11,3,1,2,5,25,24.9,12.7
16029,Adreian Payne\paynead01,24-325,F-C,MIN,,DAL,L,2016-01-10,0,16,0,6,.000,0,4,.000,0,2,.000,0,0,,0,2,2,1,1,0,1,1,0,-3.3,-17.2
16030,Cameron Payne\payneca01,21-155,G,OKC,@,POR,L,2016-01-10,0,10,2,5,.400,1,3,.333,1,2,.500,0,0,,0,0,0,2,0,0,0,0,5,3.7,1.5
16031,Nikola Peković\pekovni01,30-007,C,MIN,,DAL,L,2016-01-10,0,15,2,5,.400,2,5,.400,0,0,,0,0,,0,1,1,0,0,0,1,4,4,-1.0,-15.0
16032,Paul Pierce\piercpa01,38-089,F-G,LAC,,NOP,W,2016-01-10,1,13,1,6,.167,0,2,.000,1,4,.250,0,0,,1,4,5,1,0,0,1,0,3,0.8,-9.7
16033,Mason Plumlee\plumlma01,25-311,C-F,POR,,OKC,W,2016-01-10,1,31,5,12,.417,5,12,.417,0,0,,1,1,1.000,6,5,11,4,0,1,2,5,11,9.8,-1.6
16034,Miles Plumlee\plumlmi01,27-131,C-F,MIL,@,NYK,L,2016-01-10,0,6,0,3,.000,0,3,.000,0,0,,2,2,1.000,3,0,3,0,1,0,0,0,2,3.0,-3.6
16035,Kristaps Porziņģis\porzikr01,20-161,F-C,NYK,,MIL,W,2016-01-10,1,30,5,11,.455,3,6,.500,2,5,.400,3,4,.750,3,3,6,2,1,5,4,3,15,12.6,4.9
16036,Dwight Powell\poweldw01,24-174,F-C,DAL,@,MIN,W,2016-01-10,0,14,0,0,,0,0,,0,0,,0,0,,0,4,4,1,1,1,1,1,0,2.2,2.6
16037,Pablo Prigioni\prigipa01,38-238,G,LAC,,NOP,W,2016-01-10,0,13,1,1,1.000,0,0,,1,1,1.000,0,0,,1,0,1,4,0,0,1,1,3,4.8,7.8
16038,Tayshaun Prince\princta01,35-316,F,MIN,,DAL,L,2016-01-10,1,20,2,5,.400,2,5,.400,0,0,,0,0,,1,0,1,3,0,0,0,0,4,4.1,0.8
16039,Julius Randle\randlju01,21-042,F-C,LAL,,UTA,L,2016-01-10,0,27,5,12,.417,5,11,.455,0,1,.000,1,1,1.000,1,6,7,1,1,0,0,6,11,6.4,-1.7
16040,Zach Randolph\randoza01,34-178,F-C,MEM,,BOS,W,2016-01-10,0,38,8,17,.471,7,16,.438,1,1,1.000,8,8,1.000,8,5,13,2,1,2,2,2,25,24.4,11.3
16041,J.J. Redick\redicjj01,31-200,G,LAC,,NOP,W,2016-01-10,1,36,2,10,.200,1,4,.250,1,6,.167,6,7,.857,0,5,5,2,0,0,0,1,11,6.9,-5.3
16042,Austin Rivers\riverau01,23-162,G,LAC,,NOP,W,2016-01-10,0,24,5,11,.455,5,8,.625,0,3,.000,0,0,,1,1,2,1,0,0,1,5,10,3.0,-9.6
16043,Andre Roberson\roberan03,24-037,G-F,OKC,@,POR,L,2016-01-10,1,31,4,6,.667,3,3,1.000,1,3,.333,1,1,1.000,1,7,8,0,2,3,2,2,10,11.5,6.6
16044,Glenn Robinson\robingl02,22-002,G-F,IND,@,HOU,L,2016-01-10,0,13,2,3,.667,2,2,1.000,0,1,.000,0,0,,0,3,3,2,0,0,0,1,4,4.6,3.6
16045,Ricky Rubio\rubiori01,25-081,G,MIN,,DAL,L,2016-01-10,1,34,4,10,.400,4,8,.500,0,2,.000,4,5,.800,1,6,7,8,3,0,2,2,12,14.5,6.5
16046,Robert Sacre\sacrero01,26-218,C,LAL,,UTA,L,2016-01-10,0,7,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,2,0,0,1,0,2,1.4,3.1
16047,JaKarr Sampson\sampsja02,22-296,G-F,PHI,,CLE,L,2016-01-10,0,6,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,0,1,0,1,1,0,-1.5,-20.1
16048,Iman Shumpert\shumpim01,25-198,G,CLE,@,PHI,W,2016-01-10,0,17,1,5,.200,1,3,.333,0,2,.000,0,0,,0,2,2,0,0,1,0,0,2,0.2,-7.7
16049,Kyle Singler\singlky01,27-251,F,OKC,@,POR,L,2016-01-10,0,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-1.5,-39.2
16050,Marcus Smart\smartma01,21-310,G,BOS,@,MEM,L,2016-01-10,0,24,2,9,.222,2,7,.286,0,2,.000,0,0,,4,2,6,3,5,0,2,4,4,5.4,0.5
16051,Ish Smith\smithis01,27-189,G,PHI,,CLE,L,2016-01-10,1,38,7,21,.333,6,20,.300,1,1,1.000,3,3,1.000,1,6,7,10,1,0,5,0,18,11.6,-1.9
16052,J.R. Smith\smithjr01,30-123,G-F,CLE,@,PHI,W,2016-01-10,1,34,5,18,.278,1,6,.167,4,12,.333,0,0,,0,3,3,0,1,0,0,0,14,5.3,-2.7
16053,Nik Stauskas\stausni01,22-095,G,PHI,,CLE,L,2016-01-10,1,22,2,4,.500,0,0,,2,4,.500,0,0,,0,4,4,2,0,1,0,0,6,7.3,6.5
16054,Rodney Stuckey\stuckro01,29-264,G,IND,@,HOU,L,2016-01-10,0,30,6,10,.600,6,9,.667,0,1,.000,1,1,1.000,0,4,4,2,2,0,2,2,13,10.2,0.0
16055,Jared Sullinger\sullija01,23-312,F,BOS,@,MEM,L,2016-01-10,0,26,5,9,.556,5,9,.556,0,0,,1,2,.500,1,3,4,0,1,0,0,5,11,6.9,-3.5
16056,Jason Terry\terryja01,38-117,G,HOU,,IND,W,2016-01-10,0,20,2,7,.286,1,3,.333,1,4,.250,0,0,,0,0,0,1,1,0,0,0,5,2.6,-2.6
16057,Isaiah Thomas\thomais02,26-337,G,BOS,@,MEM,L,2016-01-10,1,32,11,19,.579,7,11,.636,4,8,.500,9,9,1.000,0,3,3,8,1,0,2,2,35,30.8,22.0
16058,Lance Thomas\thomala01,27-261,F,NYK,,MIL,W,2016-01-10,0,22,6,9,.667,5,7,.714,1,2,.500,0,0,,1,1,2,1,0,0,0,4,13,9.2,3.2
16059,Hollis Thompson\thompho01,24-282,G-F,PHI,,CLE,L,2016-01-10,0,26,3,4,.750,1,1,1.000,2,3,.667,0,0,,0,3,3,0,0,1,1,1,8,6.6,2.7
16060,Tristan Thompson\thomptr01,24-303,F-C,CLE,@,PHI,W,2016-01-10,1,37,2,5,.400,2,5,.400,0,0,,6,8,.750,7,3,10,1,0,0,0,5,10,11.0,-1.6
16061,Marcus Thornton\thornma01,28-219,G,HOU,,IND,W,2016-01-10,0,23,1,7,.143,1,5,.200,0,2,.000,0,1,.000,1,2,3,1,1,0,0,1,2,-0.3,-9.3
16062,Karl-Anthony Towns\townska01,20-056,C-F,MIN,,DAL,L,2016-01-10,1,25,5,9,.556,5,9,.556,0,0,,0,0,,1,3,4,1,1,2,2,3,10,7.2,0.3
16063,Evan Turner\turneev01,27-075,G,BOS,@,MEM,L,2016-01-10,0,21,0,2,.000,0,1,.000,0,1,.000,0,0,,0,2,2,3,0,0,3,2,0,-2.5,-15.5
16064,Myles Turner\turnemy01,19-292,C-F,IND,@,HOU,L,2016-01-10,0,13,2,3,.667,2,3,.667,0,0,,0,0,,1,1,2,1,0,1,0,1,4,4.7,3.7
16065,Rashad Vaughn\vaughra01,19-147,G,MIL,@,NYK,L,2016-01-10,0,29,3,6,.500,1,3,.333,2,3,.667,2,3,.667,1,1,2,2,1,1,0,0,10,10.7,7.2
16066,Noah Vonleh\vonleno01,20-139,F,POR,,OKC,W,2016-01-10,1,14,0,3,.000,0,3,.000,0,0,,0,0,,0,3,3,1,2,1,1,5,0,-0.8,-7.5
16067,Dion Waiters\waitedi01,24-031,G,OKC,@,POR,L,2016-01-10,0,22,2,2,1.000,2,2,1.000,0,0,,2,4,.500,0,0,0,1,0,0,3,0,6,2.3,-6.6
16068,Kemba Walker\walkeke02,25-247,G,CHO,@,DEN,L,2016-01-10,1,37,3,12,.250,2,8,.250,1,4,.250,4,4,1.000,1,2,3,6,0,1,1,1,11,8.6,-2.6
16069,Russell Westbrook\westbru01,27-059,G,OKC,@,POR,L,2016-01-10,1,38,7,19,.368,5,15,.333,2,4,.500,9,11,.818,1,8,9,15,3,0,4,6,25,23.9,6.6
16070,Andrew Wiggins\wiggian01,20-321,F-G,MIN,,DAL,L,2016-01-10,1,36,8,19,.421,7,15,.467,1,4,.250,4,5,.800,3,4,7,3,2,0,3,1,21,14.5,3.9
16071,Deron Williams\willide01,31-198,G,DAL,@,MIN,W,2016-01-10,1,29,2,10,.200,2,8,.250,0,2,.000,0,0,,1,2,3,4,1,0,4,3,4,-2.3,-16.2
16072,Derrick Williams\willide02,24-230,F,NYK,,MIL,W,2016-01-10,0,24,4,9,.444,4,8,.500,0,1,.000,0,0,,0,6,6,1,0,0,1,0,8,4.8,-6.2
16073,Elliot Williams\williel01,26-204,G,MEM,,BOS,W,2016-01-10,0,5,0,1,.000,0,0,,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,2,1.3,-0.9
16074,Lou Williams\willilo02,29-075,G,LAL,,UTA,L,2016-01-10,1,32,5,17,.294,4,9,.444,1,8,.125,7,9,.778,3,5,8,6,2,0,6,0,18,11.1,4.3
16075,Marvin Williams\willima02,29-205,F,CHO,@,DEN,L,2016-01-10,1,20,3,3,1.000,0,0,,3,3,1.000,2,2,1.000,1,3,4,2,0,0,0,2,11,12.3,17.4
16076,Jeff Withey\witheje01,25-309,C,UTA,@,LAL,W,2016-01-10,0,18,1,1,1.000,1,1,1.000,0,0,,4,4,1.000,2,5,7,1,1,1,2,5,6,7.0,3.9
16077,Metta World Peace\artesro01,36-058,F,LAL,,UTA,L,2016-01-10,0,14,1,5,.200,0,1,.000,1,4,.250,0,0,,0,0,0,1,0,1,0,1,3,0.9,-2.8
16078,Joe Young\youngjo01,23-197,G,IND,@,HOU,L,2016-01-10,0,7,1,3,.333,1,2,.500,0,1,.000,1,1,1.000,0,0,0,2,0,0,1,0,3,1.7,-6.7
16079,Nick Young\youngni01,30-223,G-F,LAL,,UTA,L,2016-01-10,0,20,3,7,.429,3,7,.429,0,0,,0,0,,1,0,1,0,0,0,0,1,6,2.6,-5.8
16080,Cody Zeller\zelleco01,23-097,C-F,CHO,@,DEN,L,2016-01-10,1,31,6,11,.545,6,11,.545,0,0,,3,4,.750,4,2,6,0,0,0,3,1,15,9.3,-4.6
16081,Quincy Acy\acyqu01,25-095,F-C,SAC,,GSW,L,2016-01-09,1,22,3,4,.750,3,4,.750,0,0,,3,3,1.000,1,2,3,0,0,0,0,3,9,7.5,-0.6
16082,Cole Aldrich\aldrico01,27-070,C,LAC,,CHO,W,2016-01-09,0,13,4,6,.667,4,6,.667,0,0,,0,0,,2,2,4,0,0,0,0,0,8,7.4,7.5
16083,Cameron Bairstow\bairsca01,25-033,F-C,CHI,@,ATL,L,2016-01-09,0,3,1,1,1.000,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,0,0,2,3.0,26.0
16084,Andrea Bargnani\bargnan01,30-075,F-C,BRK,@,DET,L,2016-01-09,0,6,1,4,.250,1,4,.250,0,0,,0,0,,0,1,1,0,0,0,0,1,2,-0.5,-20.5
16085,Harrison Barnes\barneha02,23-224,F,GSW,@,SAC,W,2016-01-09,0,24,4,7,.571,3,6,.500,1,1,1.000,1,1,1.000,1,3,4,1,0,0,2,2,10,6.2,-4.9
16086,Aron Baynes\baynear01,29-031,C,DET,,BRK,W,2016-01-09,0,15,2,7,.286,2,7,.286,0,0,,3,3,1.000,2,3,5,1,0,0,0,1,7,5.5,-3.9
16087,Kent Bazemore\bazemke01,26-192,G-F,ATL,,CHI,W,2016-01-09,1,27,3,9,.333,2,7,.286,1,2,.500,2,2,1.000,1,3,4,3,2,0,1,4,9,7.0,-4.6
16088,Marco Belinelli\belinma01,29-290,G-F,SAC,,GSW,L,2016-01-09,0,32,5,14,.357,2,7,.286,3,7,.429,0,0,,0,3,3,1,0,0,0,3,13,5.6,-5.8
16089,Bismack Biyombo\biyombi01,23-134,C-F,TOR,@,PHI,W,2016-01-09,0,18,1,1,1.000,1,1,1.000,0,0,,0,0,,1,3,4,0,0,2,0,1,2,4.3,3.1
16090,Bojan Bogdanović\bogdabo02,26-266,G-F,BRK,@,DET,L,2016-01-09,0,24,0,5,.000,0,4,.000,0,1,.000,0,0,,0,2,2,3,0,0,1,2,0,-2.6,-13.9
16091,Andrew Bogut\bogutan01,31-042,C,GSW,@,SAC,W,2016-01-09,1,23,1,5,.200,1,5,.200,0,0,,0,0,,6,5,11,3,0,0,0,5,2,4.7,-6.2
16092,Trevor Booker\booketr01,28-045,F,UTA,,MIA,W,2016-01-09,0,16,0,2,.000,0,2,.000,0,0,,0,0,,0,4,4,1,0,0,0,1,0,0.1,-6.9
16093,Chris Bosh\boshch01,31-291,F-C,MIA,@,UTA,L,2016-01-09,1,35,11,16,.688,9,10,.900,2,6,.333,0,1,.000,2,5,7,2,1,0,1,2,24,20.3,12.7
16094,Aaron Brooks\brookaa01,30-360,G,CHI,@,ATL,L,2016-01-09,0,5,0,2,.000,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,0,0,-1.4,-24.8
16095,Markel Brown\brownma02,23-345,G,BRK,@,DET,L,2016-01-09,1,14,1,4,.250,1,4,.250,0,0,,0,0,,0,3,3,2,1,0,0,1,2,2.5,-2.6
16096,Trey Burke\burketr01,23-058,G,UTA,,MIA,W,2016-01-09,0,19,4,8,.500,3,6,.500,1,2,.500,2,2,1.000,0,1,1,3,0,0,1,1,11,8.0,1.4
