Rk,Player,Age,Pos,Tm,,Opp,,Date,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,BPM
18272,Trey Lyles\lylestr01,21-048,F,UTA,,TOR,L,2016-12-23,0,30,6,13,.462,2,7,.286,4,6,.667,3,4,.750,1,6,7,1,0,0,1,1,19,13.7,6.3
18273,Sheldon Mac\mcclesh01,24-002,G,WAS,@,MIL,L,2016-12-23,0,23,1,5,.200,1,2,.500,0,3,.000,4,4,1.000,0,2,2,2,0,0,0,2,6,4.1,-6.1
18274,Shelvin Mack\macksh01,26-245,G,UTA,,TOR,L,2016-12-23,1,34,7,13,.538,5,7,.714,2,6,.333,1,2,.500,1,3,4,5,1,0,3,1,17,13.0,3.7
18275,Thon Maker\makerth01,19-302,F-C,MIL,,WAS,W,2016-12-23,0,8,2,2,1.000,1,1,1.000,1,1,1.000,0,0,,0,2,2,0,0,0,1,2,5,3.2,2.1
18276,Jarell Martin\martija01,22-213,F,MEM,,HOU,W,2016-12-23,0,15,1,2,.500,1,2,.500,0,0,,0,0,,1,3,4,0,2,0,0,2,2,3.8,0.7
18277,Wesley Matthews\matthwe02,30-070,G,DAL,@,LAC,W,2016-12-23,1,40,6,16,.375,5,8,.625,1,8,.125,3,6,.500,0,6,6,2,3,1,0,3,16,11.7,0.6
18278,Luc Mbah a Moute\mbahalu01,30-105,F,LAC,,DAL,L,2016-12-23,1,37,2,5,.400,2,3,.667,0,2,.000,1,1,1.000,1,5,6,3,3,2,0,3,5,9.8,5.7
18279,CJ McCollum\mccolcj01,25-095,G,POR,,SAS,L,2016-12-23,1,30,5,16,.313,2,8,.250,3,8,.375,3,4,.750,3,3,6,3,2,0,3,2,16,9.7,-0.2
18280,T.J. McConnell\mccontj01,24-273,G,PHI,@,PHO,L,2016-12-23,0,22,1,6,.167,0,5,.000,1,1,1.000,2,2,1.000,1,1,2,2,1,0,1,2,5,2.8,-8.6
18281,Chris McCullough\mcculch01,21-322,F,BRK,@,CLE,L,2016-12-23,0,7,1,2,.500,1,1,1.000,0,1,.000,0,0,,0,2,2,1,0,0,0,1,2,1.9,-0.8
18282,Doug McDermott\mcderdo01,24-355,F,CHI,@,CHO,L,2016-12-23,0,33,5,12,.417,2,5,.400,3,7,.429,2,2,1.000,0,4,4,1,0,0,1,3,15,8.3,-0.9
18283,JaVale McGee\mcgeeja01,28-339,C,GSW,@,DET,W,2016-12-23,0,9,6,7,.857,6,7,.857,0,0,,3,3,1.000,0,3,3,0,0,1,1,3,15,11.9,15.3
18284,Ben McLemore\mclembe01,23-316,G,SAC,@,MIN,W,2016-12-23,1,16,2,4,.500,1,1,1.000,1,3,.333,2,3,.667,0,3,3,0,0,0,0,2,7,4.7,-4.2
18285,Jordan McRae\mcraejo01,25-270,G,CLE,,BRK,W,2016-12-23,0,16,1,5,.200,1,4,.250,0,1,.000,3,4,.750,0,0,0,2,0,1,0,1,5,3.2,-4.2
18286,Josh McRoberts\mcrobjo01,29-299,F,MIA,@,NOP,L,2016-12-23,1,15,1,3,.333,0,1,.000,1,2,.500,0,0,,0,2,2,2,1,0,2,1,3,1.9,-1.0
18287,Jodie Meeks\meeksjo01,29-124,G,ORL,,LAL,W,2016-12-23,1,27,3,11,.273,2,5,.400,1,6,.167,2,2,1.000,0,5,5,1,2,0,0,2,9,5.9,-6.2
18288,Salah Mejri\mejrisa01,30-191,C,DAL,@,LAC,W,2016-12-23,0,21,1,1,1.000,1,1,1.000,0,0,,3,5,.600,5,3,8,1,0,1,1,0,5,8.7,2.2
18289,Patty Mills\millspa02,28-134,G,SAS,@,POR,W,2016-12-23,0,28,7,9,.778,2,2,1.000,5,7,.714,4,5,.800,0,3,3,5,2,0,3,2,23,21.7,20.9
18290,Paul Millsap\millspa01,31-317,F,ATL,@,DEN,W,2016-12-23,1,38,5,15,.333,3,10,.300,2,5,.400,8,10,.800,1,7,8,3,1,1,1,4,20,14.7,-0.9
18291,Nikola Mirotić\mirotni01,25-316,F,CHI,@,CHO,L,2016-12-23,0,19,5,16,.313,4,9,.444,1,7,.143,0,0,,5,5,10,0,1,1,0,2,11,7.7,0.2
18292,Greg Monroe\monrogr01,26-202,C-F,MIL,,WAS,W,2016-12-23,0,21,5,7,.714,5,7,.714,0,0,,2,2,1.000,1,10,11,4,1,1,2,1,12,14.9,11.8
18293,E'Twaun Moore\mooreet01,27-302,G-F,NOP,,MIA,W,2016-12-23,0,26,2,6,.333,1,4,.250,1,2,.500,0,1,.000,0,3,3,1,1,1,1,2,5,2.7,-4.7
18294,Marcus Morris\morrima03,27-112,F,DET,,GSW,L,2016-12-23,1,20,1,7,.143,1,4,.250,0,3,.000,0,0,,0,3,3,3,3,0,0,4,2,1.9,-4.7
18295,Markieff Morris\morrima02,27-112,F,WAS,@,MIL,L,2016-12-23,1,26,5,10,.500,4,8,.500,1,2,.500,3,4,.750,0,3,3,0,0,0,1,3,14,7.3,-5.2
18296,Anthony Morrow\morroan01,31-087,G,OKC,@,BOS,W,2016-12-23,1,12,1,5,.200,1,2,.500,0,3,.000,0,0,,0,0,0,0,0,0,0,1,2,-1.5,-20.0
18297,Timofey Mozgov\mozgoti01,30-160,C,LAL,@,ORL,L,2016-12-23,1,25,1,7,.143,1,7,.143,0,0,,2,2,1.000,1,5,6,0,0,0,1,1,4,0.3,-14.0
18298,Emmanuel Mudiay\mudiaem01,20-293,G,DEN,,ATL,L,2016-12-23,1,28,3,8,.375,2,5,.400,1,3,.333,10,10,1.000,0,3,3,5,0,0,2,1,17,14.6,3.6
18299,Shabazz Muhammad\muhamsh01,24-040,F-G,MIN,,SAC,L,2016-12-23,0,17,1,1,1.000,0,0,,1,1,1.000,3,4,.750,0,1,1,0,0,0,1,2,6,3.8,-2.4
18300,Dejounte Murray\murrade01,20-095,G,SAS,@,POR,W,2016-12-23,1,20,4,8,.500,3,7,.429,1,1,1.000,0,0,,1,2,3,1,1,0,3,1,9,4.6,-5.4
18301,Jamal Murray\murraja01,19-304,G,DEN,,ATL,L,2016-12-23,0,17,1,3,.333,1,1,1.000,0,2,.000,0,0,,0,1,1,0,0,0,1,2,2,-1.2,-13.8
18302,Mike Muscala\muscami01,25-175,F-C,ATL,@,DEN,W,2016-12-23,0,21,5,7,.714,4,4,1.000,1,3,.333,2,3,.667,0,3,3,2,0,1,0,5,13,10.7,5.1
18303,Jameer Nelson\nelsoja01,34-318,G,DEN,,ATL,L,2016-12-23,0,21,3,6,.500,2,3,.667,1,3,.333,1,2,.500,1,0,1,2,1,0,1,2,8,5.9,-0.9
18304,Raul Neto\netora01,24-218,G,UTA,,TOR,L,2016-12-23,0,17,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,3,0,-0.9,-9.4
18305,Andrew Nicholson\nichoan01,27-015,F,WAS,@,MIL,L,2016-12-23,0,8,0,1,.000,0,0,,0,1,.000,0,0,,1,2,3,1,0,0,0,1,0,0.9,-4.4
18306,Nerlens Noel\noelne01,22-257,C-F,PHI,@,PHO,L,2016-12-23,0,10,1,1,1.000,1,1,1.000,0,0,,2,4,.500,0,1,1,1,3,1,1,2,4,5.8,13.7
18307,Lucas Nogueira\noguelu01,24-150,C,TOR,@,UTA,W,2016-12-23,0,32,4,5,.800,3,4,.750,1,1,1.000,0,0,,2,4,6,1,2,1,1,2,9,11.3,6.3
18308,Steve Novak\novakst01,33-193,F,MIL,,WAS,W,2016-12-23,0,4,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-19.7
18309,Dirk Nowitzki\nowitdi01,38-187,F,DAL,@,LAC,W,2016-12-23,1,15,7,12,.583,5,9,.556,2,3,.667,1,1,1.000,2,2,4,0,0,0,1,2,17,11.6,13.5
18310,Daniel Ochefu\ochefda01,23-008,C,WAS,@,MIL,L,2016-12-23,0,11,3,4,.750,3,4,.750,0,0,,0,2,.000,0,2,2,0,0,0,0,2,6,3.4,-3.7
18311,Jahlil Okafor\okafoja01,21-008,C-F,PHI,@,PHO,L,2016-12-23,1,20,3,4,.750,3,4,.750,0,0,,0,0,,1,3,4,1,0,1,1,5,6,4.4,-4.0
18312,Kelly Olynyk\olynyke01,25-248,C-F,BOS,,OKC,L,2016-12-23,0,13,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,1,0,0,0,2,0,-0.5,-10.6
18313,Kelly Oubre\oubreke01,21-014,F,WAS,@,MIL,L,2016-12-23,0,14,2,4,.500,1,1,1.000,1,3,.333,0,0,,0,3,3,0,1,0,0,1,5,4.5,2.6
18314,Zaza Pachulia\pachuza01,32-317,C,GSW,@,DET,W,2016-12-23,1,19,2,2,1.000,2,2,1.000,0,0,,3,3,1.000,3,5,8,0,1,0,2,1,7,8.6,2.9
18315,Jabari Parker\parkeja01,21-283,F,MIL,,WAS,W,2016-12-23,1,32,9,15,.600,8,12,.667,1,3,.333,2,2,1.000,4,4,8,3,2,2,1,1,21,22.2,9.5
18316,Chandler Parsons\parsoch01,28-059,F,MEM,,HOU,W,2016-12-23,1,15,2,7,.286,2,6,.333,0,1,.000,0,0,,0,3,3,2,1,0,0,1,4,2.8,-8.1
18317,Patrick Patterson\pattepa01,27-284,F,TOR,@,UTA,W,2016-12-23,0,33,1,2,.500,0,0,,1,2,.500,0,0,,2,2,4,1,0,1,1,0,3,4.4,-0.2
18318,Elfrid Payton\paytoel01,22-305,G,ORL,,LAL,W,2016-12-23,0,30,11,16,.688,8,10,.800,3,6,.500,0,0,,0,3,3,9,1,1,0,2,25,26.3,19.5
18319,Paul Pierce\piercpa01,39-071,F-G,LAC,,DAL,L,2016-12-23,1,11,1,2,.500,0,0,,1,2,.500,0,0,,0,3,3,0,0,0,1,1,3,1.5,-3.3
18320,Mason Plumlee\plumlma01,26-293,C-F,POR,,SAS,L,2016-12-23,1,15,4,6,.667,4,6,.667,0,0,,1,2,.500,1,4,5,1,1,0,1,2,9,7.8,5.3
18321,Miles Plumlee\plumlmi01,28-113,C-F,MIL,,WAS,W,2016-12-23,0,4,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,1,0,0,1,1,2,1.3,-0.5
18322,Otto Porter\porteot01,23-203,F,WAS,@,MIL,L,2016-12-23,1,25,7,9,.778,3,4,.750,4,5,.800,0,0,,2,2,4,0,0,0,1,3,18,14.3,9.9
18323,Dwight Powell\poweldw01,25-156,F-C,DAL,@,LAC,W,2016-12-23,0,18,2,3,.667,2,3,.667,0,0,,0,0,,2,2,4,0,3,0,1,0,4,6.7,3.9
18324,Norman Powell\powelno01,23-212,G,TOR,@,UTA,W,2016-12-23,0,19,1,3,.333,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,1,0,3,2,0.1,-8.2
18325,Tim Quarterman\quartti01,22-057,G,POR,,SAS,L,2016-12-23,0,2,0,0,,0,0,,0,0,,0,0,,0,0,0,1,1,0,1,1,0,0.3,5.7
18326,Zach Randolph\randoza01,35-160,F-C,MEM,,HOU,W,2016-12-23,0,20,8,11,.727,8,11,.727,0,0,,0,0,,1,4,5,4,1,0,2,1,16,14.8,12.1
18327,J.J. Redick\redicjj01,32-182,G,LAC,,DAL,L,2016-12-23,1,30,4,10,.400,2,3,.667,2,7,.286,1,2,.500,0,3,3,3,0,0,5,3,11,2.0,-10.1
18328,Willie Reed\reedwi02,26-221,F-C,MIA,@,NOP,L,2016-12-23,0,12,0,1,.000,0,1,.000,0,0,,0,0,,1,7,8,0,0,1,1,3,0,0.6,-8.9
18329,Josh Richardson\richajo01,23-099,G,MIA,@,NOP,L,2016-12-23,1,33,2,10,.200,1,5,.200,1,5,.200,2,2,1.000,0,1,1,3,1,0,2,4,7,0.6,-7.9
18330,Austin Rivers\riverau01,24-144,G,LAC,,DAL,L,2016-12-23,0,29,6,13,.462,2,7,.286,4,6,.667,0,0,,0,0,0,3,2,0,3,3,16,9.2,3.3
18331,Andre Roberson\roberan03,25-019,G-F,OKC,@,BOS,W,2016-12-23,1,38,2,4,.500,2,3,.667,0,1,.000,1,6,.167,0,5,5,4,0,2,3,4,5,2.1,-6.6
18332,Thomas Robinson\robinth01,25-281,F,LAL,@,ORL,L,2016-12-23,0,19,3,5,.600,3,5,.600,0,0,,1,2,.500,5,6,11,1,0,1,1,1,7,9.6,1.0
18333,Sergio Rodríguez\rodrise01,30-194,G,PHI,@,PHO,L,2016-12-23,1,26,8,12,.667,4,4,1.000,4,8,.500,1,1,1.000,1,1,2,7,0,0,3,2,21,17.9,9.7
18334,Rajon Rondo\rondora01,30-305,G,CHI,@,CHO,L,2016-12-23,1,33,3,10,.300,2,7,.286,1,3,.333,0,0,,2,7,9,10,2,0,5,1,7,8.3,-1.5
18335,Terrence Ross\rosste01,25-322,F-G,TOR,@,UTA,W,2016-12-23,0,20,4,7,.571,2,3,.667,2,4,.500,0,0,,0,1,1,1,0,0,0,1,10,7.3,4.1
18336,Terry Rozier\roziete01,22-281,G,BOS,,OKC,L,2016-12-23,0,8,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,2,2,2,0,0,0,0,3,4.0,11.4
18337,Ricky Rubio\rubiori01,26-063,G,MIN,,SAC,L,2016-12-23,1,34,4,10,.400,1,4,.250,3,6,.500,2,2,1.000,2,4,6,8,3,0,3,4,13,14.2,5.4
18338,Damjan Rudež\rudezda01,30-189,F,ORL,,LAL,W,2016-12-23,0,8,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,1,0,0,-0.7,-11.2
18339,D'Angelo Russell\russeda01,20-304,G,LAL,@,ORL,L,2016-12-23,1,30,6,15,.400,5,11,.455,1,4,.250,2,2,1.000,1,1,2,3,2,1,3,4,15,8.1,-2.8
18340,Domantas Sabonis\sabondo01,20-234,F-C,OKC,@,BOS,W,2016-12-23,1,25,8,11,.727,4,5,.800,4,6,.667,0,0,,0,1,1,1,1,0,1,1,20,16.1,11.7
18341,Dario Šarić\saricda01,22-259,F,PHI,@,PHO,L,2016-12-23,0,27,3,10,.300,1,5,.200,2,5,.400,0,0,,2,2,4,0,2,0,1,3,8,4.0,-7.4
18342,Tomáš Satoranský\satorto01,25-054,G,WAS,@,MIL,L,2016-12-23,0,8,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,2,0,2,0.4,-10.4
18343,Dennis Schröder\schrode01,23-099,G,ATL,@,DEN,W,2016-12-23,1,36,9,19,.474,7,15,.467,2,4,.500,7,7,1.000,0,6,6,5,1,0,3,2,27,19.8,1.9
18344,Luis Scola\scolalu01,36-237,F,BRK,@,CLE,L,2016-12-23,0,15,3,5,.600,2,4,.500,1,1,1.000,1,1,1.000,2,3,5,1,0,0,0,1,8,8.3,6.5
18345,Mike Scott\scottmi01,28-160,F,ATL,@,DEN,W,2016-12-23,0,12,1,4,.250,1,1,1.000,0,3,.000,3,4,.750,1,3,4,3,1,0,0,1,5,6.5,7.4
18346,Thabo Sefolosha\sefolth01,32-235,G-F,ATL,@,DEN,W,2016-12-23,1,29,4,8,.500,2,5,.400,2,3,.667,2,2,1.000,2,2,4,3,4,1,0,1,12,16.4,12.8
18347,Ramon Sessions\sessira01,30-256,G,CHO,,CHI,W,2016-12-23,0,16,2,5,.400,2,4,.500,0,1,.000,1,2,.500,0,1,1,3,0,0,2,0,5,2.3,-10.9
18348,Iman Shumpert\shumpim01,26-180,G,CLE,,BRK,W,2016-12-23,0,18,3,9,.333,2,4,.500,1,5,.200,0,0,,0,3,3,1,0,0,1,1,7,2.1,-9.9
18349,Pascal Siakam\siakapa01,22-265,F,TOR,@,UTA,W,2016-12-23,1,6,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-0.5,-13.0
18350,Jonathon Simmons\simmojo02,27-100,G-F,SAS,@,POR,W,2016-12-23,0,18,5,8,.625,5,7,.714,0,1,.000,0,0,,1,3,4,3,0,0,0,2,10,9.3,5.1
18351,Kyle Singler\singlky01,28-233,F,OKC,@,BOS,W,2016-12-23,0,8,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,1,0,0,0,2,3,1.9,0.5
18352,Marcus Smart\smartma01,22-292,G,BOS,,OKC,L,2016-12-23,0,24,3,10,.300,2,8,.250,1,2,.500,0,0,,1,2,3,4,1,1,3,4,7,2.4,-7.8
18353,Ish Smith\smithis01,28-171,G,DET,,GSW,L,2016-12-23,0,18,4,7,.571,3,6,.500,1,1,1.000,0,1,.000,0,1,1,3,1,0,2,1,9,6.3,-0.1
18354,Jason Smith\smithja02,30-296,F-C,WAS,@,MIL,L,2016-12-23,0,11,1,1,1.000,1,1,1.000,0,0,,1,1,1.000,0,1,1,0,0,1,2,3,3,0.5,-11.3
18355,Tony Snell\snellto01,25-043,G-F,MIL,,WAS,W,2016-12-23,1,27,5,8,.625,4,4,1.000,1,4,.250,0,0,,0,3,3,2,0,1,0,1,11,10.0,1.8
18356,Marreese Speights\speigma01,29-141,C-F,LAC,,DAL,L,2016-12-23,0,14,4,7,.571,2,4,.500,2,3,.667,0,0,,1,3,4,0,1,0,0,1,10,8.9,12.6
18357,Mirza Teletović\teletmi01,31-096,F,MIL,,WAS,W,2016-12-23,0,24,0,9,.000,0,3,.000,0,6,.000,0,0,,0,2,2,0,0,1,0,2,0,-5.8,-24.8
18358,Garrett Temple\templga01,30-229,G,SAC,@,MIN,W,2016-12-23,0,26,3,6,.500,2,3,.667,1,3,.333,2,2,1.000,2,4,6,4,0,0,1,3,9,9.2,-0.2
18359,Jason Terry\terryja01,39-099,G,MIL,,WAS,W,2016-12-23,0,18,2,2,1.000,0,0,,2,2,1.000,0,0,,0,1,1,1,0,0,0,0,6,6.4,6.9
18360,Isaiah Thomas\thomais02,27-320,G,BOS,,OKC,L,2016-12-23,1,34,12,22,.545,10,14,.714,2,8,.250,8,9,.889,0,2,2,10,1,0,5,3,34,25.4,9.9
18361,Hollis Thompson\thompho01,25-264,G-F,PHI,@,PHO,L,2016-12-23,0,22,2,3,.667,2,2,1.000,0,1,.000,0,0,,0,2,2,1,0,0,0,4,4,2.4,-5.2
18362,Klay Thompson\thompkl01,26-319,G-F,GSW,@,DET,W,2016-12-23,1,37,6,14,.429,3,6,.500,3,8,.375,2,2,1.000,0,3,3,2,1,0,3,0,17,9.9,-3.6
18363,Tristan Thompson\thomptr01,25-285,F-C,CLE,,BRK,W,2016-12-23,1,26,7,8,.875,7,8,.875,0,0,,2,2,1.000,6,5,11,1,1,1,2,1,16,18.9,8.8
18364,Marcus Thornton\thornma01,29-201,G,WAS,@,MIL,L,2016-12-23,0,9,0,3,.000,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.8,-20.9
18365,Anthony Tolliver\tollian01,31-205,F-C,SAC,@,MIN,W,2016-12-23,0,31,6,9,.667,1,2,.500,5,7,.714,0,0,,0,3,3,0,0,0,0,3,17,12.8,5.4
18366,Karl-Anthony Towns\townska01,21-038,C-F,MIN,,SAC,L,2016-12-23,1,38,7,15,.467,6,10,.600,1,5,.200,5,6,.833,5,8,13,5,0,0,1,1,20,19.9,5.2
18367,P.J. Tucker\tuckepj01,31-232,F,PHO,,PHI,W,2016-12-23,1,35,5,7,.714,2,3,.667,3,4,.750,2,2,1.000,1,5,6,0,4,1,0,2,15,18.2,11.5
18368,Jonas Valančiūnas\valanjo01,24-231,C,TOR,@,UTA,W,2016-12-23,1,16,5,5,1.000,5,5,1.000,0,0,,4,6,.667,0,7,7,0,1,1,0,4,14,13.9,16.6
18369,Noah Vonleh\vonleno01,21-121,F,POR,,SAS,L,2016-12-23,0,18,1,3,.333,1,3,.333,0,0,,3,4,.750,1,3,4,0,1,0,1,1,5,4.1,-4.9
18370,Nikola Vučević\vucevni01,26-060,C,ORL,,LAL,W,2016-12-23,0,26,5,11,.455,5,11,.455,0,0,,1,2,.500,0,7,7,3,1,1,2,3,11,7.6,-3.5
18371,Dwyane Wade\wadedw01,34-341,G,CHI,@,CHO,L,2016-12-23,1,26,5,16,.313,5,15,.333,0,1,.000,2,2,1.000,1,6,7,2,2,0,1,2,12,6.9,-2.0
18372,Kemba Walker\walkeke02,26-229,G,CHO,,CHI,W,2016-12-23,1,32,6,16,.375,4,13,.308,2,3,.667,6,6,1.000,2,3,5,4,1,0,1,0,20,16.3,4.1
18373,John Wall\walljo01,26-108,G,WAS,@,MIL,L,2016-12-23,1,32,8,18,.444,8,15,.533,0,3,.000,2,2,1.000,0,3,3,10,1,0,2,0,18,15.5,1.6
18374,Taurean Waller-Prince\princta02,22-276,F,ATL,@,DEN,W,2016-12-23,0,1,0,0,,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,0.6,-2.7
18375,T.J. Warren\warretj01,23-109,F,PHO,,PHI,W,2016-12-23,0,32,7,16,.438,5,11,.455,2,5,.400,3,6,.500,3,2,5,2,1,0,1,1,19,13.1,-2.8
18376,C.J. Watson\watsocj01,32-250,G,ORL,,LAL,W,2016-12-23,0,23,5,7,.714,4,5,.800,1,2,.500,0,0,,0,0,0,4,1,0,1,1,11,10.5,4.8
18377,David West\westda01,36-116,F-C,GSW,@,DET,W,2016-12-23,0,14,3,4,.750,3,4,.750,0,0,,0,0,,0,1,1,5,1,0,0,3,6,8.0,13.6
18378,Russell Westbrook\westbru01,28-041,G,OKC,@,BOS,W,2016-12-23,1,35,13,25,.520,8,18,.444,5,7,.714,14,16,.875,1,10,11,11,1,0,4,1,45,39.9,20.3
18379,Hassan Whiteside\whiteha01,27-193,C,MIA,@,NOP,L,2016-12-23,1,36,4,10,.400,4,10,.400,0,0,,2,6,.333,7,11,18,2,0,2,1,3,10,11.8,0.0
18380,Andrew Wiggins\wiggian01,21-304,F-G,MIN,,SAC,L,2016-12-23,1,40,6,19,.316,6,13,.462,0,6,.000,3,4,.750,0,0,0,1,0,1,2,1,15,2.7,-14.6
18381,C.J. Wilcox\wilcocj01,25-359,G,ORL,,LAL,W,2016-12-23,0,3,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-27.1
18382,Deron Williams\willide01,32-180,G,DAL,@,LAC,W,2016-12-23,1,35,5,16,.313,3,11,.273,2,5,.400,0,0,,0,5,5,9,1,0,4,2,12,6.8,-5.8
18383,Derrick Williams\willide02,25-212,F,MIA,@,NOP,L,2016-12-23,0,8,2,3,.667,1,1,1.000,1,2,.500,0,0,,0,5,5,1,0,0,1,0,5,4.9,14.8
18384,Lou Williams\willilo02,30-057,G,LAL,@,ORL,L,2016-12-23,0,21,3,11,.273,2,8,.250,1,3,.333,6,7,.857,0,2,2,1,2,0,0,0,13,9.4,3.7
18385,Marvin Williams\willima02,30-187,F,CHO,,CHI,W,2016-12-23,1,24,3,7,.429,2,4,.500,1,3,.333,2,2,1.000,0,2,2,1,2,1,2,1,9,6.9,0.0
18386,Justise Winslow\winslju01,20-272,F,MIA,@,NOP,L,2016-12-23,1,38,6,15,.400,6,13,.462,0,2,.000,0,0,,0,7,7,3,0,0,1,1,12,6.7,-3.7
18387,Metta World Peace\artesro01,37-040,F,LAL,@,ORL,L,2016-12-23,0,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-9.5
18388,Nick Young\youngni01,31-205,G-F,LAL,@,ORL,L,2016-12-23,1,28,2,7,.286,1,4,.250,1,3,.333,0,2,.000,1,2,3,0,2,2,0,0,5,4.8,-2.5
18389,Cody Zeller\zelleco01,24-079,C-F,CHO,,CHI,W,2016-12-23,1,32,5,9,.556,5,9,.556,0,0,,3,4,.750,5,2,7,4,1,2,1,1,13,16.2,6.8
18390,Tyler Zeller\zellety01,26-341,F-C,BOS,,OKC,L,2016-12-23,0,7,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2,0.6,-9.0
18391,Stephen Zimmerman\zimmest01,20-105,C,ORL,,LAL,W,2016-12-23,0,3,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,1,0,0.2,-7.9
18392,Ivica Zubac\zubaciv01,19-280,C,LAL,@,ORL,L,2016-12-23,0,17,2,7,.286,2,7,.286,0,0,,2,2,1.000,1,1,2,1,0,0,1,1,6,2.2,-10.1
18393,LaMarcus Aldridge\aldrila01,31-156,F-C,SAS,@,LAC,L,2016-12-22,1,23,5,13,.385,5,12,.417,0,1,.000,0,0,,2,2,4,1,0,1,1,4,10,3.7,-8.4
18394,Lavoy Allen\allenla01,27-322,F-C,IND,,BOS,L,2016-12-22,0,6,0,0,,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,0,0,0.0,-7.8
18395,Kyle Anderson\anderky01,23-093,F-G,SAS,@,LAC,L,2016-12-22,0,13,4,5,.800,4,5,.800,0,0,,0,0,,1,6,7,1,5,1,1,2,8,13.2,34.2
18396,Carmelo Anthony\anthoca01,32-207,F,NYK,,ORL,W,2016-12-22,1,29,5,17,.294,5,14,.357,0,3,.000,5,5,1.000,1,7,8,3,1,0,1,2,15,9.2,-4.0
18397,D.J. Augustin\augusdj01,29-042,G,ORL,@,NYK,L,2016-12-22,1,20,1,4,.250,1,2,.500,0,2,.000,0,0,,0,3,3,3,0,0,1,0,2,1.6,-9.7
18398,Luke Babbitt\babbilu01,27-185,F,MIA,,LAL,W,2016-12-22,0,6,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-17.2
18399,Ron Baker\bakerro01,23-267,G,NYK,,ORL,W,2016-12-22,0,1,0,1,.000,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-1.4,-75.3
18400,Brandon Bass\bassbr01,31-236,F,LAC,,SAS,W,2016-12-22,0,13,2,4,.500,2,4,.500,0,0,,0,0,,1,3,4,0,0,0,0,1,4,3.2,-3.9
18401,Anthony Bennett\bennean01,23-283,F,BRK,,GSW,L,2016-12-22,0,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-5.1
18402,Bismack Biyombo\biyombi01,24-116,C-F,ORL,@,NYK,L,2016-12-22,1,27,3,6,.500,3,6,.500,0,0,,3,4,.750,1,5,6,0,1,5,0,2,9,11.5,4.7
18403,Bojan Bogdanović\bogdabo02,27-248,G-F,BRK,,GSW,L,2016-12-22,1,26,5,10,.500,3,5,.600,2,5,.400,0,0,,1,2,3,0,0,1,3,3,12,4.8,-3.9
18404,Trevor Booker\booketr01,29-027,F,BRK,,GSW,L,2016-12-22,1,24,2,5,.400,2,5,.400,0,0,,0,0,,3,4,7,1,2,0,2,1,4,4.9,-2.2
18405,Avery Bradley\bradlav01,26-026,G,BOS,@,IND,W,2016-12-22,1,31,6,13,.462,6,10,.600,0,3,.000,3,3,1.000,1,4,5,0,3,0,2,4,15,9.6,-0.4
18406,Aaron Brooks\brookaa01,31-343,G,IND,,BOS,L,2016-12-22,0,13,0,3,.000,0,2,.000,0,1,.000,2,2,1.000,0,2,2,2,1,0,2,2,2,0.1,-9.4
18407,Jaylen Brown\brownja02,20-059,F-G,BOS,@,IND,W,2016-12-22,0,18,2,7,.286,2,7,.286,0,0,,0,0,,2,0,2,0,1,0,0,4,4,0.7,-9.0
18408,Ian Clark\clarkia01,25-290,G,GSW,@,BRK,W,2016-12-22,0,15,4,6,.667,4,5,.800,0,1,.000,0,0,,0,0,0,1,1,0,0,1,8,6.7,1.6
18409,Jordan Clarkson\clarkjo01,24-198,G,LAL,@,MIA,L,2016-12-22,0,25,2,10,.200,2,7,.286,0,3,.000,0,0,,0,2,2,3,2,0,1,0,4,1.5,-10.5
18410,Jamal Crawford\crawfja01,36-277,G,LAC,,SAS,W,2016-12-22,0,28,5,9,.556,4,6,.667,1,3,.333,0,0,,0,1,1,0,2,1,4,4,11,4.1,-4.6
